ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000188522	NaN		family with sequence similarity 83 member G	FAM83G	644815	7.632964593	3.655759	120	5.705235	302	3.912852	166	5.134388	213	256.7325046	0.007065489	1.58397228	0.223525305	0.002992039	2.968554676	8.29906704	8.807737	279	8.588852	256	8.572985	358	8.786874	423	7.53713441	7.99505668	7.58733824	7.9043685	8.18251844	8.1322624	8.1599214	8.15437145	NM_001039999	2.925648581	0.227676848	2.925648581
ENSG00000188529	340.53302599604194	O75494-2,O75494-3,O75494-5	serine and arginine rich splicing factor 10	SRSF10	10772	10.39093508	13.773503	905	16.805535	1711	15.039826	1263	17.206122	1479	1584.59757	0.170634967	1.360216632	0.280050444	0.113001643	1.584844614	10.83485206	16.564899	1101	37.78818	2076	17.055298	1479	33.430813	3020	10.30222093	10.54794837	10.36547484	10.62804916	10.42966696	11.00822903	10.44560408	10.91519675	NM_001191005,NM_001191006,NM_001191007,NM_001191009,NM_001300936,NM_001300937,NM_006625,NM_054016,NR_034035	2.910252914	0.152535533	2.910252914
ENSG00000188549	8.953872976250072	Q6ZUT6	chromosome 15 open reading frame 52	C15orf52	388115	9.646009449	10.920046	649	9.512033	915	11.809037	906	9.48126	715	696.241687	0.159138334	-1.354781523	0.269647177	0.104254608	-1.624568152	9.207718316	6.050765	349	12.045214	652	6.068875	460	11.928576	1044	9.5287111	9.53250602	9.59755278	9.52612698	8.98873032	9.52250275	8.98847361	9.51710985	NM_207380	12.7710255	0.034319181	-12.7710255
ENSG00000188554	5.708246187057133	Q14596-2	NBR1,autophagy cargo receptor	NBR1	4077	11.8753172	73.554609	3972	37.541222	3203	74.418365	5044	36.585285	2501	3172.666399	0.195239212	-1.451398973	0.356819201	0.132013628	-1.506208616	11.33787737	59.135515	2995	28.81135	1420	58.753874	4024	27.630792	2191	11.96783879	11.47860392	11.95318854	11.47185563	11.67880124	11.08685586	11.69594133	11.05356248	NM_001291571,NM_001291572,NM_005899,NM_031862	1.917673596	0.280256156	-1.917673596
ENSG00000188559	19.410243178521633	Q2PPJ7-3	Ral GTPase activating protein catalytic alpha subunit 2	RALGAPA2	57186	9.19477982	6.516991	685	2.314576	394	6.785721	921	2.141755	286	378.3659488	2.52E-5	-3.434455663	0.393265769	6.0E-6	-4.526408349	7.415509983	1.853238	189	1.324652	127	1.527052	205	1.133323	176	9.16256768	8.35073285	9.20282672	8.28225717	7.99571384	7.71990193	7.84619729	7.61130856	NM_020343	3.550357037	0.501152368	-3.550357037
ENSG00000188573	156.02840075677702	A6NHQ2				NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN
ENSG00000188610	NaN		family with sequence similarity 72 member B	FAM72B	653820	6.031282592	2.552908	68	1.51791	66	2.045022	70	1.537302	52	211.0117535	3.87E-9	5.461772211	0.393681764	4.92E-10	6.221698258	8.47824628	6.555666	169	18.034189	435	6.755271	229	19.056649	685	6.79578862	6.54593525	6.63929587	6.5507904	7.47540487	8.37129679	7.49997767	8.35086791	NM_001100910,NM_001320149	20.96239629	0.116731105	20.96239629
ENSG00000188636	NaN		retrotransposon Gag like 6	RTL6	84247	9.849119858	12.244097	727	12.033853	1157	11.725137	899	11.775319	887	684.2627719	7.72E-13	-2.06854634	0.139800797	6.34E-14	-7.500796109	8.801572306	7.6533	441	6.067959	329	7.180517	544	6.148032	538	9.60367423	9.71648224	9.56604178	9.69248441	9.1443972	8.93546215	9.0910414	8.94591596	NM_032287	14.66559707	0.071428906	-14.66559707
ENSG00000188647	NaN		protein prenyltransferase alpha subunit repeat containing 1	PTAR1	375743	10.28846479	8.530623	956	7.595162	1378	9.910247	1435	8.448189	1201	1036.079755	6.08E-9	-1.522462858	0.098653369	7.9E-10	-6.146845653	9.682129801	6.377834	693	6.632454	678	6.964316	996	6.460237	1067	10.10002999	10.12309069	10.23325544	10.21280554	9.79551084	9.80037603	9.86681269	9.78089242	NM_001099666	9.246309919	0.065575889	-9.246309919
ENSG00000188677	34.74493554109146	Q9HBI1				NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN
ENSG00000188681	NaN		tektin 4 pseudogene 2	TEKT4P2	100132288	7.18677546	7.235308	124	5.772863	161	7.366288	162	6.046032	130	94.49625706	1.56E-18	-3.342082923	0.190975563	7.87E-20	-9.115027593	5.436320293	2.593056	43	1.69228	26	2.521978	54	2.436021	60	6.86101791	6.79526114	6.87361668	6.81593689	6.00421731	5.71067875	5.9685831	5.92129349	NR_038327,NR_038328,NR_038329	47.33695856	0.036978615	-47.33695856
ENSG00000188690	10.853279961830832	P10746	uroporphyrinogen III synthase	UROS	7390	8.706456394	19.908259	282	21.788043	532	20.325232	401	23.543106	453	656.8521861	1.33E-11	2.143807797	0.154935617	1.24E-12	7.1008564	9.807299927	56.173958	774	48.652313	698	55.347791	1093	52.048801	1194	8.79586751	9.02394577	8.86866337	9.08754801	9.5981843	9.53071017	9.6609134	9.58429959	NM_000375,NM_001324036,NM_001324037,NM_001324038,NM_001324039,NR_136675,NR_136676,NR_136677,NR_136678	8.158784918	0.134927387	8.158784918
ENSG00000188706	NaN		zinc finger DHHC-type containing 9	ZDHHC9	51114	10.00687532	12.906891	666	16.989226	1418	12.61481	840	18.180722	1189	1121.944883	0.465379963	1.180727442	0.269514464	0.373848331	0.889287977	10.24673839	25.526043	1275	16.015053	753	25.667817	1688	17.54529	1333	9.84217345	10.19058666	9.82366044	10.24568041	10.36074135	9.93244257	10.36508848	10.01029912	NM_001008222,NM_016032	1.072411292	0.22366705	1.072411292
ENSG00000188725	NaN		small integral membrane protein 15	SMIM15	643155	10.00710518	22.267796	718	25.036787	1306	24.142086	1005	26.391748	1079	1255.430295	0.002333685	1.439779248	0.15784948	8.64342E-4	3.33132317	10.53313991	35.638882	1113	46.355972	1362	37.901169	1558	46.305222	2199	9.97820691	10.1899123	10.04332462	10.23076531	10.30861477	10.50983176	10.36090506	10.51166857	NM_001048249	4.404880661	0.119420881	4.404880661
ENSG00000188735	NaN		transmembrane protein 120B	TMEM120B	144404	8.101268555	1.724061	145	3.246515	440	2.049131	222	2.889074	307	269.7884379	0.894028769	-1.037966717	0.285206676	0.850488218	-0.188495532	8.049638976	3.114998	253	2.711961	207	3.15346	337	2.414962	298	7.71835686	8.35335936	7.85020909	8.24764988	8.13364503	7.98986904	8.14300626	7.89812759	NM_001080825	0.168767215	0.305921852	-0.168767215
ENSG00000188760	NaN		transmembrane protein 198	TMEM198	130612	3.336557002	0.218291	6	0.269139	12	0.418911	15	0.23026	8	11.93627088	0.409184899	1.370502727	0.456953485	0.319697437	0.995079835	3.783522246	0.46067	12	0.244496	6	0.553785	20	0.558495	22	3.35143526	3.48865276	3.63803361	3.42010065	3.63232585	3.34699986	3.76361441	3.72110277	NM_001005209,NM_001303098	3.647521261	0.122539449	3.647521261
ENSG00000188766	NaN		sprouty related EVH1 domain containing 3	SPRED3	399473	7.549115279	2.374363	135	2.65865	244	2.724481	200	2.389491	172	146.7144425	3.15831E-4	-1.768667062	0.210658386	9.41E-5	-3.905197002	6.729835572	1.808931	99	1.476869	77	2.139603	154	1.319357	110	7.25903103	7.47430207	7.37553709	7.3787953	6.97971418	6.81304985	7.10954794	6.72364146	NM_001042522,NR_073032	9.299123461	0.088102896	-9.299123461
ENSG00000188785	NaN		zinc finger protein 548	ZNF548	147694	7.706719505	3.4156	174	3.05689	251	3.433684	225	2.800804	181	146.709671	2.15E-18	-2.480038966	0.144333834	1.1E-19	-9.078694551	6.401084008	1.552219	77	1.461178	68	1.577615	103	1.365489	103	7.45195556	7.47692681	7.45471153	7.39988433	6.76548244	6.6967041	6.77487085	6.64942373	NM_001172773,NM_152909	40.01169753	0.032631345	-40.01169753
ENSG00000188786	NaN		metal regulatory transcription factor 1	MTF1	4520	8.476057026	2.962187	264	3.020392	435	3.128641	360	3.17792	359	357.5099384	0.94337357	1.009188053	0.122038495	0.913899002	0.108121893	8.487598965	3.41089	294	3.495628	284	3.734458	424	3.914967	513	8.38730938	8.52024846	8.43251595	8.56024727	8.44319444	8.43759832	8.51871679	8.53317744	NM_005955	0.145765974	0.079181298	0.145765974
ENSG00000188807	NaN		transmembrane protein 201	TMEM201	199953	7.628774924	2.699577	118	4.429542	313	2.510559	142	4.064451	225	287.8315395	0.020724622	1.907748538	0.361703666	0.009985289	2.576338336	8.561260816	4.995475	211	10.62436	420	5.416405	299	10.585582	674	7.56871264	8.06341965	7.51742136	7.9884963	7.98527239	8.60832449	8.04514153	8.60555321	NM_001010866,NM_001130924	3.315497303	0.281250686	3.315497303
ENSG00000188811	NaN		NHL repeat containing 3	NHLRC3	387921	7.411437499	4.768786	184	2.752092	175	3.780624	194	2.276083	115	130.299344	3.80915E-4	-1.873193529	0.23487507	1.15616E-4	-3.855240822	6.497570218	1.927668	74	1.705594	62	2.22155	113	2.334075	137	7.43154593	7.11202191	7.2664785	6.96588073	6.6820537	6.58297276	6.78654086	6.80038463	NM_001012754,NM_001017370,NR_073109	4.560982083	0.200366339	-4.560982083
ENSG00000188825	NaN		long intergenic non-protein coding RNA 910	LINC00910	100130581	4.112639741	0.788876	28	0.206087	12	0.500218	22	0.091257	4	12.69953317	0.223447379	-2.133058409	0.768689192	0.155083875	-1.421801532	3.017884596	0.354776	12	0.045311	2	0.319181	14	0.098688	5	4.14222911	3.42508092	3.80810262	3.11472416	3.57482069	2.99179549	3.51320335	3.05202218	NR_027412,NR_027413	2.445142176	0.44772658	-2.445142176
ENSG00000188827	NaN		SLX4 structure-specific endonuclease subunit	SLX4	84464	7.305030213	1.158703	95	1.702156	225	1.394431	147	1.635706	170	199.3774572	0.026422303	1.518903893	0.243302962	0.013192973	2.478517242	7.910600864	2.319573	184	3.177944	237	2.047256	213	3.106706	374	7.19234641	7.59622379	7.3259828	7.56284248	7.67760896	7.91793887	7.57085358	7.90061362	NM_032444	3.132413398	0.193323988	3.132413398
ENSG00000188859	NaN		family with sequence similarity 78 member B	FAM78B	149297	4.066048598	0.254755	19	0.123701	15	0.183373	18	0.140657	13	22.07937215	0.047325167	1.664254491	0.329363461	0.025667822	2.231200936	4.776589135	0.361575	26	0.273239	18	0.345083	32	0.923472	40	4.46522185	4.14960874	4.28712911	4.20119646	4.6404505	4.42589762	4.59778932	4.63250074	NM_001017961,NM_001320302,NR_135199	5.132390467	0.138442416	5.132390467
ENSG00000188878	NaN		Fas binding factor 1	FBF1	85302	5.783213075	0.952289	50	0.675369	58	1.090612	74	0.552148	37	47.46278487	0.226147595	-1.37916549	0.32792924	0.157269133	-1.414316029	5.316684062	0.612988	31	0.794792	38	0.394299	27	0.941584	73	5.72520965	5.58379533	5.83382059	5.4350162	5.3572517	5.51489867	5.09966647	5.64378691	NM_001319193	2.694631808	0.173132749	-2.694631808
ENSG00000188895	NaN		male specific lethal 1 homolog	MSL1	339287	10.37801849	29.358656	1251	20.400347	1407	27.985781	1540	19.513863	1055	1124.424433	9.09E-5	-1.44904136	0.12673288	2.42E-5	-4.222256871	9.842513478	18.717321	773	20.360842	791	18.560961	1009	20.152018	1265	10.38474898	10.1894541	10.34270785	10.14761437	9.93718821	9.97908282	9.92937815	9.97265866	NM_001012241	4.645759579	0.115267483	-4.645759579
ENSG00000188910	NaN		gap junction protein beta 3	GJB3	2707	8.105299693	5.960824	148	9.92909	398	8.224698	246	10.169436	319	165.1438747	1.87E-8	-5.015108441	0.390684506	2.61E-9	-5.95437203	5.778838976	1.121767	27	3.011866	68	1.20472	38	2.698685	99	7.27201579	7.86428957	7.49640762	7.88023442	6.04972553	6.64285593	6.07503131	6.56622494	NM_001005752,NM_024009	7.849993468	0.296364669	-7.849993468
ENSG00000188917	NaN		tRNA methyltransferase 2 homolog B	TRMT2B	79979	7.855537914	5.634645	224	3.560581	228	5.392259	275	3.641551	184	297.1693394	0.002111263	1.568310997	0.193070418	7.72222E-4	3.362564188	8.502757106	7.385932	252	9.825851	355	8.468583	381	9.886533	536	8.12109459	7.86492167	8.08020978	7.88476287	8.18573821	8.50463635	8.30198754	8.44778649	NM_001167970,NM_001167971,NM_001167972,NM_024917	4.914908202	0.131684899	4.914908202
ENSG00000188933	NaN		ubiquitin specific peptidase 32 pseudogene 1	USP32P1	162632	6.235552079	1.760585	77	1.0134	72	1.776395	100	0.868621	48	54.83871447	0.001369978	-2.192635521	0.324402793	4.80241E-4	-3.491542116	5.101253742	0.835754	36	0.499968	20	0.895629	50	0.56653	37	6.14037994	5.81645219	6.14836126	5.69097167	5.52997189	5.18457393	5.56524317	5.25369501	NR_003190	4.903713273	0.231314164	-4.903713273
ENSG00000188938	NaN		family with sequence similarity 120A opposite strand	FAM120AOS	158293	8.631075115	14.795959	333	12.863219	464	13.256827	384	12.884118	387	416.9727742	0.458722735	1.103654499	0.157893204	0.367497987	0.901169909	8.773052029	14.287065	328	20.143058	392	19.764965	594	13.874014	507	8.67116358	8.66485799	8.5784846	8.71338844	8.62580762	8.79893051	8.89503488	8.6142855	NM_001322224,NM_198841,NR_136229,NR_136230,NR_136231,NR_136232,NR_136233,NR_136234,NR_136235,NR_136236,NR_136237,NR_136238	2.508948679	0.05658821	2.508948679
ENSG00000188986	48.06413596197618	Q8WX92	negative elongation factor complex member B	NELFB	25920	9.554848603	19.426077	558	21.415075	995	19.702047	730	19.891893	724	862.6631383	0.018296939	1.292937625	0.141241786	0.008684197	2.624242353	9.926578975	28.785837	801	34.746429	909	26.423002	967	32.592628	1378	9.54357122	9.74095254	9.55440842	9.67479336	9.81162856	9.94502156	9.73692819	9.89218161	NM_015456	3.883226242	0.095727199	3.883226242
ENSG00000188994	NaN		zinc finger protein 292	ZNF292	23036	9.499014677	3.882529	542	3.901742	880	4.136302	745	4.041759	715	659.1366885	0.101279301	-1.217308193	0.151692116	0.061456165	-1.870199169	9.215994953	4.208203	569	3.412676	434	4.363359	776	3.373232	693	9.3546765	9.47944234	9.4084755	9.50700125	9.36231025	9.16080294	9.39162323	9.15307297	NM_001351444,NM_015021	4.100486987	0.069021003	-4.100486987
ENSG00000188997	NaN		potassium channel tetramerization domain containing 21	KCTD21	283219	8.195089819	5.603417	213	5.782382	355	6.628886	325	5.781285	278	232.6979281	6.94435E-4	-1.70265545	0.208080121	2.24377E-4	-3.689860025	7.429015212	5.024265	185	3.127426	108	4.720294	229	3.451526	193	7.92420329	8.0719889	8.06836863	8.06714364	7.77417272	7.3802312	7.72324557	7.45426214	NM_001029859	10.56493351	0.072511068	-10.56493351
ENSG00000189007	NaN		adenosine deaminase,tRNA specific 2	ADAT2	134637	6.191546958	0.595496	49	0.855009	114	0.503521	54	0.732338	77	103.6342823	0.003224461	1.831482261	0.2703417	0.00124098	3.229289926	7.068040456	1.165388	93	1.802269	135	1.321843	139	1.613875	195	6.24939516	6.61938518	6.1410905	6.50170262	6.69536602	7.02870023	6.7982476	6.9370007	NM_001286259,NM_182503	3.969945381	0.220782256	3.969945381
ENSG00000189046	NaN		alkB homolog 2,alpha-ketoglutarate dependent dioxygenase	ALKBH2	121642	7.37987249	10.901903	134	10.361144	203	10.403383	154	11.636843	169	186.8853384	0.04559863	1.242437005	0.139319068	0.02458377	2.247881143	7.694975168	16.407521	189	14.842857	177	15.471147	222	16.423535	272	7.42711303	7.48771913	7.33592563	7.53330995	7.67599171	7.64424442	7.5803095	7.60498373	NM_001001655,NM_001145374,NM_001145375,NM_001205179,NM_001205180	3.693348133	0.085316268	3.693348133
ENSG00000189077	NaN		transmembrane protein 120A	TMEM120A	83862	7.68874879	9.394898	154	8.687861	231	12.772273	271	8.432918	170	271.759267	0.088095441	1.632994919	0.364469189	0.052229794	1.941234881	8.397448995	26.899484	427	11.664236	174	24.976094	522	10.232123	248	7.7385817	7.78975041	7.98758951	7.73751783	8.57578358	7.8252728	8.50753886	7.72778503	NM_001317803,NM_031925	5.971356682	0.118683281	5.971356682
ENSG00000189079	2.6806355524490404	Q68CP9	AT-rich interaction domain 2	ARID2	196528	9.428308074	6.705617	643	4.494071	698	7.244844	897	4.022485	490	559.8086604	8.70669E-4	-1.599618292	0.187019612	2.9027E-4	-3.62383216	8.750345896	4.383063	408	3.670162	321	4.086564	500	4.041306	571	9.39687269	9.17148039	9.46718379	9.07405861	8.97172928	8.80085859	8.91224856	8.87918641	NM_001347839,NM_152641	3.661393721	0.185165057	-3.661393721
ENSG00000189120	NaN		Sp6 transcription factor	SP6	80320	4.939915875	0.473529	21	0.674853	47	0.374741	21	0.61884	34	40.00317413	0.097732045	1.606526254	0.362045122	0.058876537	1.889114136	5.623857685	0.889282	37	1.183275	46	0.651201	36	1.448165	91	4.9955475	5.2967315	4.84636887	5.23801214	5.33886258	5.51955467	5.13150235	5.68466627	NM_001258248,NM_199262	3.250073989	0.210438843	3.250073989
ENSG00000189143	219.23785748468754	O14493	claudin 4	CLDN4	1364	1.441637761	0.08933	2	0.116917	4	0.111568	3	0.075737	2	302.5582852	2.04E-52	217.8927248	0.500148292	2.16E-54	15.53034239	9.23457863	31.045954	615	21.804434	406	31.923277	832	21.290277	641	5.11586526	5.10590888	5.09087499	5.08911164	8.53849523	8.13783987	8.56787862	8.12011658	NM_001305	611.2229858	0.012749751	611.2229858
ENSG00000189159	4059.789417390969	Q9UK76	Jupiter microtubule associated homolog 1	JPT1	51155	10.10752275	33.80304	624	55.712909	1647	35.017089	827	57.653833	1338	1538.859293	0.046659172	1.78964166	0.375271982	0.025253734	2.237499162	10.94726059	61.46297	1086	132.541928	2208	61.037307	1426	137.624798	3692	9.96098881	10.46845297	9.98074701	10.4955078	10.36973732	11.02366257	10.36678999	11.05830693	NM_001002032,NM_001002033,NM_001288609,NM_001288610,NM_001288611,NM_016185,NR_109933	2.842640272	0.295407705	2.842640272
ENSG00000189164	NaN		zinc finger protein 527	ZNF527	84503	6.427739528	1.256893	72	1.162993	108	1.305618	97	0.916378	67	83.56619121	0.795749802	-1.059308524	0.239885972	0.728959633	-0.346509784	6.340641047	0.842961	47	1.498783	79	1.15318	85	1.594281	135	6.40893982	6.46137558	6.44295396	6.27809438	6.06836145	6.47247633	6.29446613	6.52050066	NM_032453	1.052765617	0.082733022	-1.052765617
ENSG00000189171	719.7732465641459	Q99584	S100 calcium binding protein A13	S100A13	6284	11.14373458	231.801659	1806	225.20234	2746	242.507131	2366	252.562293	2086	1291.299826	2.24E-47	-7.075178446	0.191304177	2.84E-49	-14.75538371	8.322147541	50.412843	332	32.281552	220	51.271058	439	33.63365	329	10.6313394	10.70860974	10.64609103	10.67406784	9.16550939	8.90881981	9.1672103	8.85972916	NM_001024210,NM_001024211,NM_001024212,NM_001024213,NM_005979	82.90879174	0.034032423	-82.90879174
ENSG00000189180	NaN		zinc finger protein 33A	ZNF33A	7581	9.93072205	13.312295	898	9.65696	1049	13.407152	1169	8.800193	748	676.9944412	4.07E-7	-2.576553145	0.253256813	6.99E-8	-5.391532542	8.562239464	3.992797	256	3.577955	216	6.408519	545	6.583211	641	9.7633761	9.59587987	9.77175019	9.50730385	8.6857624	8.5845593	9.05464499	9.0454464	NM_001278170,NM_001278171,NM_001278173,NM_001278174,NM_001278175,NM_001278176,NM_001278177,NM_001278178,NM_001278179,NM_001324175,NM_001324176,NM_001324177,NM_001324178,NM_006954,NM_006974,NR_136709,NR_136710	10.53702829	0.129873675	-10.53702829
ENSG00000189182	1686.053584141956	Q7Z794				NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN
ENSG00000189190	NaN		zinc finger protein 600	ZNF600	162966	6.719630025	2.06887	93	1.593182	115	2.06692	119	1.588953	90	117.8005804	0.18392047	1.243160958	0.20367603	0.12313963	1.541728308	7.024680282	1.877885	81	2.599639	106	3.498208	166	3.403403	207	6.83605605	6.73712055	6.82928395	6.73325941	6.69928917	6.93082478	7.05022621	7.09025735	NM_001321866,NM_001321867,NM_198457	5.411568591	0.056370025	5.411568591
ENSG00000189223	NaN		PAX8 antisense RNA 1	PAX8-AS1	654433	2.23294797	0.137329	3	0.173285	8	0.102798	3	0.150259	5	152.9255875	2.92E-55	63.10297563	0.374868032	2.79E-57	15.95130987	8.234339594	9.424848	248	10.563512	249	9.021086	307	12.117819	469	4.73104358	4.82914437	4.64978023	4.79737334	7.39748889	7.42894874	7.3383752	7.59055797	NR_015377,NR_047570	75.61455167	0.07936821	75.61455167
ENSG00000189227	NaN		chromosome 15 open reading frame 61	C15orf61	145853	5.509817011	3.612394	53	1.998244	47	2.220803	42	1.880708	35	50.07937084	0.404535809	1.20300128	0.265467468	0.315181036	1.004409992	5.770694679	3.777555	53	3.213949	43	3.730487	69	2.777704	60	5.81708631	5.48658658	5.46818443	5.45130429	5.78753775	5.6538422	5.77973208	5.5510562	NM_001143936	1.492502301	0.174792138	1.492502301
ENSG00000189298	NaN		zinc finger with KRAB and SCAN domains 3	ZKSCAN3	80317	6.519574899	1.871558	99	0.762429	67	1.86682	131	0.899119	61	93.35713694	0.897802727	1.037875042	0.294986424	0.855728443	0.181814324	6.569372235	1.548326	82	1.587101	75	1.667761	115	1.581735	126	6.72969375	6.17499184	6.75139321	6.27916448	6.54658824	6.49883232	6.5962215	6.53129073	NM_001242894,NM_001242895,NM_024493	0.166204233	0.29961533	0.166204233
ENSG00000189306	18.013920069638615	Q9Y3A4	ribosomal RNA processing 7 homolog A	RRP7A	27341	8.807600516	4.572465	279	6.893685	679	4.164606	328	6.657799	514	689.0051426	0.00422399	2.075022358	0.335166992	0.00167743	3.142096044	9.86098454	9.669424	570	18.176119	1008	9.277899	720	18.312695	1641	8.80201793	9.23624302	8.73319387	9.2038174	9.34158666	9.87583292	9.30566777	9.88575856	NM_015703	4.004540348	0.263047424	4.004540348
